EpRewMean,TimestepsSoFar,loss_ent,EpThisIter,EpLenMean,loss_vf_loss,loss_pol_surr,loss_kl,TimeElapsed,AgentID,EpisodesSoFar,loss_pol_entpen,ev_tdlam_before
101.101956687,19070031,0.0356801301241,806,122.896,5163.58466593,-0.0192182984514,0.0087329815918,12806.708710193634,0,112113,,0.767935410142
126.236750597,19168284,0.00262916088104,806,121.311,5272.10027059,-0.0195606293904,0.00857634153605,12872.56021118164,0,112919,,0.785352796316
105.402422541,19266466,-0.024596137926,791,123.543,5258.41949463,-0.0203256039579,0.00826390520281,12938.321083307266,0,113710,,0.809811621904
115.092665978,19364370,-0.049410328269,814,120.489,5175.73012288,-0.0193607418526,0.0086022381632,13003.967643260956,0,114524,,0.84323117137
116.015202771,19463214,-0.0742641240358,809,122.26,5559.48150635,-0.0194976971203,0.00883063937848,13069.528669834137,0,115333,,0.828633934259
119.627238338,19561914,-0.107102289796,820,121.472,5412.04148356,-0.0195376081877,0.00855355135476,13135.149060487747,0,116153,,0.81635171175
132.306765087,19660160,-0.135704100132,820,119.901,5542.04034424,-0.0195097440034,0.00887144776061,13200.824809551239,0,116973,,0.798772022128
127.880999479,19758123,-0.169697985053,802,120.882,5365.76476034,-0.0191316523803,0.00880513091882,13266.355314970016,0,117775,,0.842417344451
127.636406551,19856588,-0.202232316136,803,122.459,5480.85113525,-0.0190215331968,0.00865226824923,13332.213835477829,0,118578,,0.788219720125
128.647171396,19955291,-0.234250992537,825,120.211,5525.71132406,-0.0198296828312,0.00894079126495,13398.207314014435,0,119403,,0.805363312364
128.922721136,20053189,-0.257676661015,838,117.17,5592.58257039,-0.019074207002,0.00859841558849,13464.128698348999,0,120241,,0.79734583199
154.729121461,20151308,-0.277267038822,836,117.14,5628.26710002,-0.0192221673545,0.00909192241185,13529.848663568497,0,121077,,0.791898861527
144.523116869,20250021,-0.300420194864,825,119.404,5479.52409871,-0.0191403647671,0.00885583883307,13596.088361501694,0,121902,,0.833345368505
151.912879822,20347913,-0.324926435947,811,120.824,5483.72328695,-0.0193075399826,0.0091562065063,13661.999426364899,0,122713,,0.824492394924
172.350469321,20446402,-0.349711000919,827,119.31,5292.29157511,-0.0193724687463,0.0087944449042,13728.234313964844,0,123540,,0.812126502395
149.202690879,20544835,-0.374969750643,831,118.446,5887.64986165,-0.0199409364456,0.00871128996368,13794.804796218872,0,124371,,0.736636698246
151.722270754,20642994,-0.40602016449,828,117.485,5811.9483134,-0.0192956516075,0.00873911648523,13861.28410577774,0,125199,,0.793609648943
161.525723401,20741324,-0.427409738302,852,115.707,6007.1051534,-0.0192853680977,0.00898515619338,13927.6803150177,0,126051,,0.755496412516
142.853855279,20839886,-0.433273106813,822,118.521,6014.62305705,-0.0195700345697,0.00884122741021,13995.243551015854,0,126873,,0.736372768879
178.167312282,20938042,-0.464656591415,855,115.43,6090.77471924,-0.0194169783354,0.00860453457184,14061.68903684616,0,127728,,0.808682069182
167.423021975,21036298,-0.48034748435,851,115.518,6157.70637004,-0.0192111726841,0.00886765669566,14128.537316799164,0,128579,,0.795225337148
161.671821357,21134793,-0.513717234135,844,116.522,5923.02838135,-0.0198058693398,0.0091558091032,14194.969528913498,0,129423,,0.798228651285
177.784356604,21233083,-0.530642390251,829,117.903,5851.59228516,-0.0192154157558,0.00913011399098,14261.38872218132,0,130252,,0.835720196366
175.86680444,21330973,-0.551120400429,852,115.088,6170.78964233,-0.0191530264177,0.00894450274063,14327.73056769371,0,131104,,0.801613420248
187.981188468,21429532,-0.583099603653,864,114.875,6031.13102214,-0.0187507600446,0.00940653800111,14393.949837684631,0,131968,,0.839461907744
196.914064624,21527808,-0.605845034122,827,118.206,5940.46912638,-0.0190836871722,0.00862960688149,14460.34799528122,0,132795,,0.844737365842
214.927213566,21626030,-0.627774238586,861,114.726,6097.43367513,-0.0192647312651,0.00890205794713,14526.82059264183,0,133656,,0.76037800312
202.859004631,21724431,-0.648682236671,848,115.327,6235.12235514,-0.0190382800453,0.0094722257151,14593.521670818329,0,134504,,0.781053692102
198.988126801,21822795,-0.679820120335,835,118.076,5950.37069702,-0.019528385048,0.00936418500108,14660.843665361404,0,135339,,0.812509506941
201.353278871,21920733,-0.704917371273,854,114.887,6134.28444417,-0.0193625054865,0.00911919248756,14727.074794769287,0,136193,,0.780813351274
180.137727927,22019044,-0.733449220657,865,113.579,6577.6152242,-0.0196125118237,0.00953587022377,14793.408601999283,0,137058,,0.811636090279
223.462425357,22117015,-0.762418210506,863,113.988,6172.68251546,-0.0199285667525,0.00881409148375,14859.712656736374,0,137921,,0.761029347777
220.720492031,22216013,-0.780954420567,853,115.725,6168.75654093,-0.0195729222614,0.00851073298448,14926.26409983635,0,138774,,0.836951822042
215.38417676,22314391,-0.796090662479,879,112.671,6506.42038981,-0.0190295168237,0.00846328225452,14992.719361305237,0,139653,,0.792426005006
206.869277718,22412661,-0.80671107769,866,113.675,6426.81765747,-0.018866444026,0.0093341502361,15059.099724292755,0,140519,,0.818008616567
209.137468612,22511071,-0.824890196323,860,114.611,6427.17909749,-0.0190776455565,0.00926374108531,15125.37931060791,0,141379,,0.84961938858
223.777002329,22609152,-0.854184806347,861,113.728,6510.96663411,-0.0195200310942,0.00910612892282,15191.788442611694,0,142240,,0.79205738008
223.262480665,22707312,-0.879213571548,868,113.807,6519.0788269,-0.0193211097988,0.00882331425479,15258.154736757278,0,143108,,0.761938378215
240.142535941,22805498,-0.896972119808,863,113.391,6605.61503092,-0.0194715399509,0.00871788011864,15325.540706396103,0,143971,,0.838365763426
243.860379915,22903993,-0.925691664219,895,110.063,6896.93612671,-0.018903492785,0.00905998943684,15392.259820461273,0,144866,,0.750177040696
237.40984298,23002385,-0.950034737587,880,111.629,6658.03011068,-0.019257527194,0.00895616982598,15458.45831656456,0,145746,,0.807565495372
246.769373027,23100933,-0.975889146328,878,111.893,6605.77515666,-0.0199392664363,0.00879643805092,15524.95219874382,0,146624,,0.794450178742
260.602201304,23199326,-0.995781004429,889,111.161,6536.70717367,-0.0193656118451,0.00892195408233,15591.268040180206,0,147513,,0.854410365224
232.317399929,23297164,-1.01325166225,883,110.752,7014.59283447,-0.0189902873972,0.00935577477018,15657.815594673157,0,148396,,0.798061475158
225.918901521,23395666,-1.0379639864,882,111.179,7196.99879964,-0.0178440192249,0.00993233092595,15724.193041324615,0,149278,,0.820524826646
247.849183322,23493729,-1.0547554493,897,109.986,7280.94907633,-0.0188189029965,0.00927694172909,15790.410645246506,0,150175,,0.820311367512
265.441462118,23592097,-1.07947349548,889,110.098,7022.43424479,-0.0193428670367,0.00923872354906,15856.419909238815,0,151064,,0.850016012788
262.18001043,23690498,-1.10964143276,882,111.378,7229.10367839,-0.0189610929228,0.00969925835185,15922.438316822052,0,151946,,0.838814094663
262.325235389,23788543,-1.14084756374,882,111.405,6957.35582479,-0.0196251147233,0.00965680465257,15988.556431770325,0,152828,,0.789815664291
272.0175637,23887097,-1.14841711521,902,109.401,6986.17684937,-0.0196199792505,0.00910659506917,16054.506490707397,0,153730,,0.754740729928
292.335801984,23985625,-1.17321288586,880,111.629,6796.21883138,-0.0183934477973,0.00983653560979,16120.313650369644,0,154610,,0.742069274187
262.217029207,24083512,-1.20647704601,833,116.956,6627.16793823,-0.0185141977369,0.00969653733773,16186.489315271378,0,155443,,0.768936946988
286.501561168,24182052,-1.22214889526,901,109.649,6852.71307373,-0.018788282289,0.0090082581155,16252.505315065384,0,156344,,0.778814375401
288.505278024,24280244,-1.24123084545,899,109.61,6965.5215861,-0.0193837107023,0.00945910867692,16318.225886583328,0,157243,,0.753012344241
296.03392233,24378656,-1.27202916145,884,111.438,6847.3480835,-0.0198412362661,0.00926010811236,16383.82520866394,0,158127,,0.833538144827
298.927885154,24476994,-1.29589283466,895,109.776,7119.03949992,-0.0196060875169,0.00891228057056,16450.200671195984,0,159022,,0.752267241478
292.360546605,24575277,-1.31542956829,903,108.772,7236.30078125,-0.0192739201787,0.0090786566725,16515.986653327942,0,159925,,0.748495906591
284.589848075,24673472,-1.32643759251,886,110.703,7188.95751953,-0.0190934498193,0.00934854204146,16581.436809539795,0,160811,,0.796308606863
300.156181474,24772149,-1.35979795456,907,108.698,7118.32939657,-0.0183823676246,0.0096841796961,16646.872089385986,0,161718,,0.776844292879
308.396757759,24870135,-1.38861501217,883,110.767,6948.09246826,-0.0184846073583,0.00950054593462,16712.68067073822,0,162601,,0.832795962691
324.955978256,24968577,-1.42700231075,916,108.727,7026.03956095,-0.0189560244908,0.00963157966423,16778.84528040886,0,163517,,0.81601575017
300.761848596,25066753,-1.47389733791,896,109.498,7458.39414469,-0.0198111274512,0.00983185887647,16844.823565244675,0,164413,,0.701270639896
311.855745559,25165106,-1.47609484196,926,105.757,7545.8105367,-0.0193377918234,0.00875418025923,16910.97771215439,0,165339,,0.814331099391
305.334273821,25263030,-1.49464893341,896,109.047,7273.90351359,-0.0189364013301,0.00963590922765,16977.11836194992,0,166235,,0.80128608644
291.980896967,25361588,-1.51401793957,915,107.891,8032.82800293,-0.0196008268128,0.00974271353334,17042.993787765503,0,167150,,0.800504177809
307.649528688,25460086,-1.51049411297,908,108.501,7528.34913127,-0.0197890809407,0.00931728375144,17109.069700717926,0,168058,,0.784316524863
299.60815263,25558212,-1.54038918018,876,112.382,7357.77977498,-0.0193356558448,0.00972791664147,17175.078806877136,0,168934,,0.840983867645
332.730117526,25656941,-1.56471288204,927,106.725,7337.35649618,-0.0191375358748,0.0100492298564,17241.13325071335,0,169861,,0.714651972055
332.813450512,25754958,-1.57011449337,920,106.559,7568.31671143,-0.018879894759,0.00951850070851,17307.690771579742,0,170781,,0.737715989351
325.735550903,25853291,-1.58117556572,915,107.066,7503.01832072,-0.0191195416846,0.00938543378531,17373.728351593018,0,171696,,0.849780261517
321.947428473,25951305,-1.60907375813,911,107.613,7783.92659505,-0.0190522837802,0.00993174438675,17440.0101647377,0,172607,,0.819210410118
337.409335164,26049845,-1.63109993935,938,105.195,7899.51511637,-0.0195242953923,0.00987177889328,17506.283987998962,0,173545,,0.786379083991
341.947316657,26147685,-1.65339970589,914,106.555,7612.54569499,-0.0187483326784,0.00936278229346,17572.62031531334,0,174459,,0.769886136055
336.905545467,26246635,-1.66827499866,910,108.708,7704.92701213,-0.0190623092155,0.00957080500666,17639.210191488266,0,175369,,0.756414651871
355.653192822,26344938,-1.69712913036,917,107.923,7771.40263875,-0.0191023130998,0.00927839996681,17705.532316684723,0,176286,,0.773249387741
345.840195598,26442827,-1.71282947063,909,107.344,7732.17967733,-0.0184561632317,0.00954763546664,17772.271998882294,0,177195,,0.740707337856
340.584973425,26541161,-1.7391923666,929,106.327,8059.93529256,-0.0195568018923,0.00967546585404,17839.11248755455,0,178124,,0.842071652412
337.225124199,26639673,-1.75660836697,929,105.96,8400.88171387,-0.0198018441636,0.00992301622561,17905.64665389061,0,179053,,0.808357670903
331.503727012,26737961,-1.76910829544,942,104.299,8764.33641561,-0.0189494483639,0.00997351057595,17971.779505252838,0,179995,,0.78114336729
353.474959724,26836123,-1.78361403942,966,101.418,8755.20614624,-0.0199559971079,0.00959137664177,18037.717502832413,0,180961,,0.847742065787
367.910663993,26934581,-1.78843522072,928,105.685,8090.9469401,-0.0190013929484,0.00955878974249,18103.762933254242,0,181889,,0.698926448822
359.173202005,27033155,-1.80052340031,932,105.264,8105.40427653,-0.0191295290521,0.00968414766248,18170.02958035469,0,182821,,0.765809476376
357.963110495,27131298,-1.82000768185,926,106.694,8244.94174194,-0.019553897085,0.0102644268579,18236.512268066406,0,183747,,0.77245798707
368.776835542,27229294,-1.83966398239,923,106.432,7778.96851603,-0.0198291080596,0.00930534939592,18303.13259243965,0,184670,,0.771291971207
367.159848123,27327928,-1.86645925045,925,106.694,8284.50108846,-0.0201651136255,0.00978097455421,18369.381524801254,0,185595,,0.73070037365
373.670425271,27426232,-1.89277637005,929,106.248,8447.63504028,-0.0189374625431,0.0101804696994,18435.57531452179,0,186524,,0.817053690553
381.72230897,27524265,-1.91248762608,941,104.079,8037.64865112,-0.0191040164015,0.0101818716309,18501.83731508255,0,187465,,0.689279764891
380.675559167,27622667,-1.9277305603,940,104.896,8440.20277913,-0.0197743621538,0.0103899703245,18568.342472314835,0,188405,,0.838259115815
391.142192635,27721113,-1.95939970016,943,104.147,8331.88822428,-0.0192314068457,0.00998553554139,18635.63168311119,0,189348,,0.782216325402
372.954712685,27819479,-1.97846615314,947,104.037,8380.43079631,-0.0194346566374,0.00973687994216,18702.43860936165,0,190295,,0.780909717083
362.226535646,27917461,-1.99793922901,934,105.232,8997.22012329,-0.0192807096949,0.0104517423897,18769.10898923874,0,191229,,0.828380972147
395.93964506,28015887,-2.03484725952,952,102.876,8591.71032715,-0.0195641517736,0.0100894893597,18835.756084680557,0,192181,,0.720170468092
355.963055971,28114329,-2.05431747437,919,106.99,9210.49287923,-0.0195683094595,0.0105639589989,18902.240728378296,0,193100,,0.808417826891
397.346668241,28212746,-2.0583486557,959,103.331,8730.05240885,-0.0187188402827,0.0100018472876,18968.887503385544,0,194059,,0.831814303994
390.845740467,28310841,-2.0645198822,944,103.751,8683.29445394,-0.0192912231917,0.00975762063172,19034.436724424362,0,195003,,0.777522698045
396.927106628,28409148,-2.07359647751,935,105.292,8655.43694051,-0.0196920731978,0.00961883278796,19100.98831486702,0,195938,,0.802165105939
402.486545011,28507359,-2.1014547348,960,103.411,9189.46631877,-0.0188650611963,0.00997402134817,19167.409916877747,0,196898,,0.807046413422
402.203443587,28605646,-2.10987687111,969,101.5,8961.57315063,-0.0190784362688,0.00993945344817,19234.126461029053,0,197867,,0.740088313818
394.028317702,28704168,-2.12034702301,936,104.947,8739.60640462,-0.019058524095,0.0101276433949,19302.260880231857,0,198803,,0.855666965246
408.547192206,28802452,-2.1340982914,960,102.936,8747.96777344,-0.0191934993976,0.00989343301626,19368.259316921234,0,199763,,0.766321599483
433.817747607,28900375,-2.15992569923,955,102.393,8324.20228068,-0.0188034856207,0.00905953275894,19434.126851797104,0,200718,,0.823429137468
426.562925426,28998889,-2.19353413582,949,103.542,8825.37752279,-0.018832228001,0.0101671909021,19500.191028356552,0,201667,,0.82231938839
418.527914075,29097574,-2.20923900604,934,105.206,8704.04303996,-0.0193132108349,0.00993010743211,19567.21343922615,0,202601,,0.764522895217
413.464434175,29195402,-2.22151565552,961,101.877,8822.24613444,-0.0193542929192,0.0101771364765,19633.70631480217,0,203562,,0.78284470737
411.240087825,29293813,-2.23840427399,969,101.209,9389.92171224,-0.0187175940276,0.0103357233844,19699.988171339035,0,204531,,0.673215270042
410.282424562,29392104,-2.25025463104,965,101.843,9388.23577881,-0.0191476881543,0.0104047906158,19766.546660900116,0,205496,,0.801766589284
430.899676635,29490669,-2.26573610306,958,102.99,9082.34673055,-0.0194033960773,0.0097966438819,19833.137498378754,0,206454,,0.829696446657
425.716412036,29588612,-2.27986454964,957,102.489,9315.89221191,-0.0196920568317,0.00991724099731,19899.091949939728,0,207411,,0.737806349993
432.425516393,29687167,-2.29932975769,973,101.21,9432.62372843,-0.0193622856265,0.0100683941661,19965.366173267365,0,208384,,0.781056120992
432.240593735,29785540,-2.31693720818,962,101.92,9243.61284383,-0.0196266394875,0.00954861944774,20031.548337697983,0,209346,,0.813184037805
424.381644566,29883668,-2.34765315056,975,100.535,9733.82657878,-0.0193627877791,0.0104421631161,20097.788887500763,0,210321,,0.774513944983
452.57027803,29981783,-2.3681769371,976,100.406,9450.43744914,-0.0197241994222,0.00953309693917,20163.734236478806,0,211297,,0.686716645956
444.441081987,30080361,-2.37916088104,973,101.202,9653.5038859,-0.0194691897632,0.0100046801769,20230.29308104515,0,212270,,0.737880527973
445.761743278,30178692,-2.40214967728,972,101.285,9591.57301839,-0.0198767105952,0.010208111237,20296.26708841324,0,213242,,0.786973327398
472.153926213,30276917,-2.4122812748,1005,97.631,8970.83994548,-0.0190488046986,0.00972710716693,20362.081897974014,0,214247,,0.781225174665
452.79008703,30375201,-2.43705248833,987,99.482,9773.92069499,-0.0188682463777,0.0102435324613,20428.38525366783,0,215234,,0.728210985661
453.97955977,30473074,-2.46398997307,967,100.981,9511.11456299,-0.0194525947639,0.00999808177585,20494.193681001663,0,216201,,0.821518167853
470.557162892,30571902,-2.47587013245,975,101.286,9246.81354777,-0.0189410030337,0.0102120790786,20559.58691215515,0,217176,,0.794519484043
447.763990892,30670311,-2.48247027397,979,100.512,9651.41063436,-0.0186282603633,0.0106252145294,20625.32058763504,0,218155,,0.827220767736
465.320658629,30768597,-2.49803471565,986,99.953,9599.78334554,-0.0192859367671,0.0103857579719,20692.355225801468,0,219141,,0.811664551497
457.576986484,30866733,-2.51163315773,966,101.424,9843.89109294,-0.0189193629534,0.00990042971292,20758.372209072113,0,220107,,0.844537198544
477.757379109,30964680,-2.51911950111,967,101.474,9352.31095378,-0.0196372528299,0.010120111828,20825.871071100235,0,221074,,0.822700068355
468.073495237,31063530,-2.53804063797,996,99.237,10219.7259928,-0.0184251316047,0.0104205947331,20891.686626434326,0,222070,,0.833745270967
462.263330721,31161720,-2.56163597107,988,99.355,9863.93837484,-0.01897669683,0.00992463659107,20957.565842151642,0,223058,,0.760474324226
470.128995843,31260008,-2.58357381821,974,100.815,10162.0027466,-0.0195540596275,0.0103160174331,21023.674859046936,0,224032,,0.745246440172
489.632275716,31358118,-2.5981066227,982,99.917,9917.80855306,-0.019711987843,0.00942070134139,21089.38253760338,0,225014,,0.819151639938
459.991732331,31456794,-2.62093448639,1023,96.726,10411.5251872,-0.0186467217475,0.0106218921137,21155.362292289734,0,226037,,0.755547121167
487.27095424,31554958,-2.64562034607,995,98.63,10201.4163513,-0.0192602336271,0.00985028340559,21222.32868027687,0,227032,,0.799707517028
481.050877207,31653176,-2.65026879311,995,98.611,10199.7025248,-0.0189350440245,0.0105304380413,21288.17636656761,0,228027,,0.785485059023
481.639961093,31751550,-2.66328430176,997,98.69,10356.2768046,-0.0200105371065,0.0104096415065,21354.011835098267,0,229024,,0.814117580652
499.863907176,31850032,-2.68334102631,1004,98.096,10162.2001139,-0.0194013569465,0.00969165321051,21419.844552755356,0,230028,,0.736061275005
496.938844358,31948059,-2.69532370567,982,99.988,10120.0042521,-0.0185097020488,0.0101666141224,21485.61534166336,0,231010,,0.845238387585
498.492574928,32046541,-2.71036148071,999,98.56,10039.2100728,-0.0183738752045,0.0104390687193,21551.671798467636,0,232009,,0.764182463288
496.109890305,32144942,-2.71524381638,993,98.961,10334.974884,-0.0184951889726,0.0110984739731,21617.68893790245,0,233002,,0.83661070466
484.431415538,32242855,-2.73006629944,981,99.73,10762.1292318,-0.0186019516453,0.0101890828034,21684.013908863068,0,233983,,0.793581664562
501.279724716,32341536,-2.74756073952,1015,97.374,10574.5091146,-0.0185304798991,0.0101599486079,21750.367258548737,0,234998,,0.675218641758
503.6139041,32439929,-2.77136301994,989,99.4,10728.4908244,-0.0181674739191,0.0105300699943,21816.744723796844,0,235987,,0.864133119583
500.505971253,32537982,-2.77100634575,1012,96.625,10947.7622274,-0.0189274878115,0.0101521897595,21883.153875350952,0,236999,,0.822979599237
491.728226987,32636145,-2.77949976921,1004,97.812,11277.9420166,-0.0191561203974,0.0100334775634,21950.467756032944,0,238003,,0.789992511272
491.698585933,32734719,-2.80049562454,1030,95.487,11298.2657674,-0.0195150165237,0.0103590015594,22016.666218996048,0,239033,,0.839456662536
516.044672032,32832770,-2.81039214134,1012,96.923,10827.0600586,-0.0182084303039,0.0101931046229,22082.92200756073,0,240045,,0.729483783245
506.281446078,32931333,-2.82349658012,1008,97.903,11311.251709,-0.0185136045087,0.0105301965377,22149.334995269775,0,241053,,0.749713003635
513.811020191,33029187,-2.82519507408,1021,95.995,11110.8561605,-0.0191781391817,0.010239223872,22215.40457510948,0,242074,,0.73248231411
515.38990961,33127818,-2.84300899506,1032,95.352,11236.6203003,-0.0188203374613,0.010014110206,22281.513196229935,0,243106,,0.728965044022
538.997911875,33226271,-2.86474537849,1027,95.89,10519.9313761,-0.0188740927891,0.00976059839983,22347.572078704834,0,244133,,0.767374873161
519.654230247,33324372,-2.87655305862,1003,97.873,11300.4655355,-0.0186304191593,0.0105672117982,22413.736739635468,0,245136,,0.831657677889
544.37634233,33422776,-2.89274215698,1018,96.418,10674.4636841,-0.0187915263523,0.00976404169342,22479.98825788498,0,246154,,0.817286550999
546.173420868,33521028,-2.91622614861,1019,96.346,10666.9128621,-0.0191589782723,0.0096938101924,22546.237768173218,0,247173,,0.846106812358
529.152924013,33619352,-2.93921160698,1009,97.426,11052.7057495,-0.0190152288123,0.0108099386174,22612.60917377472,0,248182,,0.834731429815
520.312779164,33717372,-2.95580029488,1010,97.037,11668.6114299,-0.0193449868433,0.0109332547872,22678.68152999878,0,249192,,0.7693028301
553.849225413,33816024,-2.97518873215,1006,98.148,10566.5478414,-0.0180622156283,0.010368359314,22745.18984889984,0,250198,,0.79692517221
526.861105481,33914437,-2.98864793777,1018,96.796,11195.3008423,-0.0186916390182,0.00990226207068,22810.025668144226,0,251216,,0.806410893798
544.900253,34012732,-2.98946905136,1045,94.395,11658.9841105,-0.0178514085613,0.0104918110689,22876.619491815567,0,252261,,0.73449125886
548.092717894,34110812,-3.00997924805,1006,97.392,11447.1747843,-0.0183563710598,0.010435863398,22943.31134057045,0,253267,,0.768407344818
542.388913326,34209330,-3.00784492493,1034,95.443,11418.9248454,-0.0185244995616,0.0107811455964,23009.724328041077,0,254301,,0.738066405058
558.169292446,34307458,-3.03369164467,1003,97.854,11097.081665,-0.018626548864,0.0110252277809,23075.79855775833,0,255304,,0.796469673514
546.818565457,34406017,-3.04642605782,1014,97.242,11721.1097209,-0.0191367758865,0.0102088476221,23142.191720962524,0,256318,,0.783072009683
552.953516289,34503996,-3.05996656418,1017,96.49,11242.0092163,-0.0184834717074,0.00990395639868,23208.483721256256,0,257335,,0.804388090968
585.894599468,34602363,-3.08227562904,1032,95.277,10341.162028,-0.0186310237235,0.00966323933487,23275.801075458527,0,258367,,0.858696639538
568.10978422,34700770,-3.10665082932,1051,93.859,11004.034078,-0.0179094194706,0.0101958999294,23341.572788715363,0,259418,,0.785825461149
566.774082229,34798835,-3.1210565567,1029,95.442,11435.9781698,-0.0185922616826,0.010167329708,23407.480313777924,0,260447,,0.789387822151
602.511444031,34897070,-3.14046430588,1037,94.589,10553.4120076,-0.0176275474757,0.0100204483994,23473.33374929428,0,261484,,0.696686625481
570.473585823,34995446,-3.15853095055,1018,96.494,11309.3746541,-0.0180439509907,0.0111582637765,23539.453072309494,0,262502,,0.844117924571
549.447000096,35093808,-3.17733168602,1019,96.61,11902.183492,-0.0188172396205,0.00997282015548,23605.509439229965,0,263521,,0.727161288261
570.556248256,35192309,-3.18960642815,1024,95.977,11683.0414225,-0.0189137142249,0.0102121221328,23671.791593313217,0,264545,,0.799476534128
573.827986243,35290507,-3.20492553711,1042,93.822,12184.6129761,-0.0190072365998,0.010724273258,23737.97661304474,0,265587,,0.652813851833
594.81439454,35388660,-3.23827886581,1025,95.393,11209.9284871,-0.0172296552822,0.010763542164,23803.975167274475,0,266612,,0.74930793047
566.271424422,35487159,-3.25674200058,1021,96.418,11934.943807,-0.0193656508151,0.0108057272155,23870.05628657341,0,267633,,0.728239268064
594.847879613,35585622,-3.27710843086,1044,94.155,11569.7583008,-0.0193776774831,0.0100018657007,23937.325521707535,0,268677,,0.817832395434
576.924907935,35683784,-3.28699445724,1025,95.798,12594.9425049,-0.0181356299436,0.0110013615146,24003.396814107895,0,269702,,0.759145900607
600.149344187,35781950,-3.31152319908,1024,95.979,11707.2514038,-0.0188116857898,0.00969203419906,24069.897313833237,0,270726,,0.735658377409
589.486502905,35880326,-3.34155297279,1035,94.607,12195.3810832,-0.0186094004409,0.0103024069103,24135.108714818954,0,271761,,0.770903393626
587.786138169,35978680,-3.34298157692,1038,94.843,11827.9133911,-0.0182731068538,0.0104214086702,24200.690659999847,0,272799,,0.72234660387
622.245314071,36077113,-3.35668969154,1061,92.884,12050.4180705,-0.0181899387826,0.00997758530624,24267.37734389305,0,273860,,0.79176838696
585.461181891,36175327,-3.37002277374,1039,94.366,12794.5447184,-0.0180707451982,0.0107081685759,24333.936794042587,0,274899,,0.759884610772
620.984863081,36273458,-3.38791203499,1074,91.882,11630.8605754,-0.0181138439875,0.0103822906191,24400.94307732582,0,275973,,0.790951490402
584.416252979,36371694,-3.39127111435,1041,94.332,13222.3633423,-0.0188856783401,0.0101123413381,24467.58948135376,0,277014,,0.79436391592
615.272481843,36470167,-3.40664339066,1065,92.458,12241.284078,-0.0178584663954,0.0103699768079,24533.999250411987,0,278079,,0.723647236824
606.07811132,36568531,-3.41260004044,1057,92.758,13157.5859985,-0.0188359924359,0.010389040166,24601.303108215332,0,279136,,0.818885579705
622.062243477,36666757,-3.41933894157,1038,94.538,12066.0657552,-0.0186539533558,0.00962535101765,24667.963976860046,0,280174,,0.730719774961
640.357441147,36765002,-3.44310808182,1066,92.447,12080.4801839,-0.0178681881007,0.0101503794431,24734.13901591301,0,281240,,0.662943094969
626.133570536,36863437,-3.45471143723,1050,93.372,12067.3077393,-0.0184855815945,0.0103480403389,24800.721832990646,0,282290,,0.757489115
623.341581092,36961588,-3.46240949631,1041,94.119,12337.2147827,-0.018613571922,0.010374915204,24867.31894803047,0,283331,,0.841281622648
605.8657473,37059868,-3.47998023033,1036,94.824,12628.6971639,-0.0187093330993,0.0105888743807,24934.073345661163,0,284367,,0.750787630677
629.496016752,37158449,-3.50765776634,1033,95.551,12299.37677,-0.0183438591096,0.0101997916354,25000.971884012222,0,285400,,0.776715666056
630.667977337,37256550,-3.51626157761,1043,94.211,13147.1149292,-0.0186607747116,0.00995031821852,25067.48611831665,0,286443,,0.683680534363
621.07376868,37354868,-3.53589725494,1064,92.722,13517.8112793,-0.0186757022651,0.0109413066918,25133.919469833374,0,287507,,0.767499640584
650.561777361,37453147,-3.55028438568,1057,93.036,12014.9070638,-0.0181198513504,0.010908968572,25200.192314624786,0,288564,,0.822028383613
620.918278641,37551620,-3.56847977638,1082,91.24,13325.6673787,-0.0178728487808,0.0104983062871,25266.107314825058,0,289646,,0.692319273949
651.694496305,37650064,-3.58788204193,1066,92.85,12450.6656901,-0.0187927299509,0.0100755923001,25332.44942688942,0,290712,,0.70746871829
659.869510442,37748008,-3.61025547981,1080,91.021,12310.4773966,-0.018438563915,0.0105646625161,25398.568373680115,0,291792,,0.801568925381
656.732807125,37846586,-3.61694550514,1054,93.866,12182.8242798,-0.0188691598839,0.0100754821324,25464.51026535034,0,292846,,0.764714449644
668.28037999,37944923,-3.62915825844,1072,91.361,12280.6872559,-0.0180898805544,0.00994551152689,25531.003351688385,0,293918,,0.840668290854
640.098381781,38042845,-3.65051317215,1069,91.625,13228.3306885,-0.0181310516006,0.0103101502561,25597.281653642654,0,294987,,0.785458296537
644.140295009,38141447,-3.66419124603,1063,92.196,13115.4504801,-0.0186079154276,0.0105038492475,25663.953976154327,0,296050,,0.697846442461
674.663104646,38239553,-3.68271279335,1079,90.815,12850.0408325,-0.0180938086899,0.0102907240701,25730.445202589035,0,297129,,0.833698868752
651.372232973,38338090,-3.70313334465,1075,91.388,13644.5912272,-0.0180723190036,0.0107834673836,25797.039527654648,0,298204,,0.853835687041
637.16921252,38435848,-3.71158051491,1059,92.236,14368.6385295,-0.018347121455,0.0103790744518,25863.137463331223,0,299263,,0.830545574427
668.336035425,38534545,-3.7329351902,1082,91.671,13926.2844035,-0.0187032123407,0.00970934956179,25930.087754011154,0,300345,,0.760189503431
642.16894762,38632621,-3.74441099167,1068,91.978,14617.9278768,-0.0177607366156,0.011343350731,25996.42686200142,0,301413,,0.735911339521
