selected_iter1,loss_ent,TimestepsSoFar,ev_tdlam_before,iteration,AgentID,selected_iter0,EpRewMean,EpisodesSoFar,loss_pol_surr,loss_kl,loss_pol_entpen,loss_vf_loss,EpLenMean,EpThisIter,TimeElapsed
1284,-10.6219835281,78544675,0.867342293262,1597,0,1596,-980.0,1099939,-0.00694457403733,0.00501123949653,,5994.12259165,45.53,1095,132612.63256549835
1596,-7.02212715149,78544627,0.956646788865,1597,1,918,995.0,1432919,-0.00681656203475,0.00226576569548,,2398.71009572,37.558,1299,132660.28839039803
1503,-10.6247749329,78593656,0.59283298254,1598,0,1597,-975.0,1101087,-0.00687698186569,0.00465110532726,,6526.51455307,43.363,1148,132708.21549415588
1597,-7.02184963226,78593928,0.805452644825,1598,1,1002,982.0,1434220,-0.00643485613788,0.00233974522174,,4053.83670553,37.803,1301,132755.8552286625
1148,-10.6215591431,78642783,0.441138386726,1599,0,1598,-968.0,1102106,-0.00782824391111,0.00491628795862,,10843.2545115,48.388,1019,132804.20414423943
1598,-7.02517938614,78642972,0.547321528196,1599,1,440,986.0,1435501,-0.00660907805044,0.00232195448674,,3428.38520559,38.143,1281,132852.15369081497
1349,-10.6208267212,78691825,0.768617227674,1600,0,1599,-759.0,1103029,-0.00723046580485,0.00605505062655,,14859.8085531,52.268,923,132899.82861161232
1599,-7.02517461777,78692140,0.917684219778,1600,1,1498,994.0,1436796,-0.00625107196295,0.00244121365055,,3929.6757075,37.802,1295,132947.63594460487
1513,-10.6228199005,78740893,0.40254253149,1601,0,1600,-955.0,1104038,-0.00682240747847,0.00484151029377,,12249.7998454,48.69,1009,132996.89828372002
1600,-7.02359247208,78741095,0.936860859394,1601,1,1483,985.0,1438068,-0.00640369822698,0.00236974132228,,3350.15169144,38.503,1272,133044.72326350212
1355,-10.621336937,78790292,0.951039195061,1602,0,1601,-964.0,1105123,-0.007167119722,0.00513211448075,,11408.4097468,45.412,1085,133092.61839318275
1601,-7.02408027649,78789620,0.701156169176,1602,1,917,978.0,1439352,-0.00620404525156,0.00238121774358,,4458.59891669,38.089,1284,133140.699944973
1596,-10.6245298386,78839451,0.925670199096,1603,0,1602,-962.0,1106232,-0.00752791930184,0.00454544159584,,8019.31447856,44.737,1109,133188.39308524132
1602,-7.02359199524,78839521,0.926933459938,1603,1,977,984.0,1440629,-0.00638824796382,0.00255682117616,,3905.56371435,39.411,1277,133236.46119499207
1045,-10.6274433136,78888591,0.862172290683,1604,0,1603,-802.0,1107162,-0.00764547962657,0.004676316598,,16513.7486776,52.307,930,133284.29925608635
1603,-7.02444076538,78888682,0.940784137696,1604,1,1089,990.0,1441939,-0.0060391794929,0.00202893055151,,2680.29854902,37.053,1310,133332.0946059227
1146,-10.6293087006,78937574,0.934690706432,1605,0,1604,-958.0,1108211,-0.00709369354202,0.00478342539282,,11637.7071126,47.076,1049,133380.03293728828
1604,-7.02405595779,78937948,0.765907913446,1605,1,1388,986.0,1443230,-0.00634195454768,0.00199206498898,,5066.94640032,37.94,1291,133428.17187666893
1125,-10.6261987686,78986869,0.60266110301,1606,0,1605,-895.0,1109185,-0.00630818400532,0.00486252977862,,13721.5140839,50.291,974,133476.5104830265
1605,-7.02810239792,78986771,0.926073864102,1606,1,1111,992.0,1444545,-0.00607203278438,0.00204071015954,,4149.64854431,36.94,1315,133524.24277591705
1579,-10.6313657761,79035927,0.724578529596,1607,0,1606,-967.0,1110242,-0.00705983891385,0.00483906487352,,10015.3721822,46.71,1057,133572.11348557472
1606,-7.02771234512,79036172,0.834198653698,1607,1,1156,988.0,1445818,-0.00672979782394,0.00236109838685,,2989.64278857,39.123,1273,133619.8414669037
501,-10.6323299408,79085029,0.721496134996,1608,0,1607,-785.0,1111167,-0.00716944616094,0.00510085030692,,16698.6453908,51.843,925,133668.187384367
1607,-7.02975845337,79085325,0.971896935254,1608,1,1316,992.0,1447097,-0.0068708444475,0.00235996962632,,3320.64070511,38.156,1279,133715.8976137638
935,-10.6313257217,79133909,0.422471821308,1609,0,1608,-973.0,1112207,-0.00655918315169,0.00479417762836,,8965.44084676,46.776,1040,133763.4088306427
1608,-7.0305109024,79134453,0.921867482364,1609,1,1575,977.0,1448387,-0.00662322771192,0.0021802204501,,4474.30551974,38.15,1290,133811.23533153534
1235,-10.6364688873,79183630,0.940263021737,1610,0,1609,-963.0,1113282,-0.00658236903352,0.00420803239103,,8036.00356547,46.44,1075,133858.87433052063
1609,-7.03262090683,79183616,0.930186480284,1610,1,1580,988.0,1449676,-0.00632005946439,0.00221430378345,,4121.28717295,38.012,1289,133906.77864170074
1491,-10.6376256943,79232566,0.940645989031,1611,0,1610,-952.0,1114348,-0.00755678063918,0.00424096783778,,9847.38463338,46.332,1066,133954.9329047203
1610,-7.02829265594,79232730,0.971285367385,1611,1,1206,982.0,1450962,-0.00659589678495,0.00224363294061,,5483.02889887,37.836,1286,134002.8521502018
1252,-10.6391582489,79281949,0.983215065673,1612,0,1611,-983.0,1115464,-0.00660258469482,0.00415109426346,,6093.99293264,44.132,1116,134050.5480349064
1611,-7.02658319473,79281830,0.923303358257,1612,1,1457,982.0,1452268,-0.00617918630208,0.00194623436497,,6025.88249397,37.466,1306,134098.39621543884
1408,-10.6403589249,79330991,0.764311909676,1613,0,1612,-967.0,1116544,-0.00679084545118,0.00520420683218,,8906.64248657,45.895,1080,134146.3660824299
1612,-7.02783870697,79330907,0.507418572903,1613,1,969,979.0,1453574,-0.00623981223907,0.00229061330416,,5536.27111689,37.67,1306,134194.24539160728
556,-10.641998291,79380038,0.754643723369,1614,0,1613,-947.0,1117580,-0.00676568553899,0.00429369305493,,12224.7146556,46.846,1036,134242.22406196594
1613,-7.03024101257,79380265,0.474594473839,1614,1,896,978.0,1454856,-0.00633766553559,0.001990230982,,5073.0882136,38.754,1282,134290.00973844528
183,-10.6421632767,79429300,0.872554302216,1615,0,1614,-739.0,1118491,-0.00706733073942,0.00453455325624,,17373.3376872,52.829,911,134337.82071471214
1614,-7.03024721146,79429438,0.746262520552,1615,1,1306,980.0,1456140,-0.00654088806671,0.00232052294208,,7024.44894409,38.225,1284,134385.81418561935
756,-10.6440486908,79478337,0.645309478045,1616,0,1615,-876.0,1119464,-0.0063170522335,0.00449424288915,,18011.5349223,50.01,973,134433.6623556614
1615,-7.03038740158,79478539,0.781990230083,1616,1,1368,990.0,1457417,-0.00640350045675,0.00262381829574,,4417.73655828,38.302,1277,134481.58450603485
959,-10.6458396912,79527566,0.807596847415,1617,0,1616,-978.0,1120478,-0.00711111320804,0.00472576434064,,10033.0662664,48.416,1014,134529.29340958595
1616,-7.03553056717,79527715,0.713964760303,1617,1,1183,987.0,1458687,-0.00717881632348,0.00213647597411,,3760.07306449,38.634,1270,134577.16039037704
652,-10.6473083496,79576497,0.927810288966,1618,0,1617,-905.0,1121452,-0.0068684668416,0.004826265882,,10540.3956731,50.008,974,134625.05071139336
1617,-7.03490495682,79576866,0.65655207634,1618,1,1366,974.0,1459944,-0.00624750836384,0.00233305025419,,5179.69618225,39.51,1257,134672.95826768875
1513,-10.6478748322,79625864,0.671464502811,1619,0,1618,-968.0,1122460,-0.00698295125039,0.00452300471564,,9473.78558985,49.054,1008,134720.7922065258
1618,-7.03929805756,79625968,0.899214982986,1619,1,1357,984.0,1461213,-0.00625169562894,0.00226939686642,,4852.95904859,38.253,1269,134768.74197864532
1266,-10.6464624405,79674967,0.769010782242,1620,0,1619,-964.0,1123527,-0.00653271410071,0.00451931448091,,9482.81802368,46.453,1067,134816.8158144951
1619,-7.03951787949,79675107,0.97025934048,1620,1,1486,982.0,1462492,-0.00627439821255,0.00242497508831,,4451.8703893,38.393,1279,134864.84967684746
1393,-10.6477050781,79724192,0.72693964839,1621,0,1620,-966.0,1124599,-0.00679647623717,0.00407605569247,,8610.0203654,46.261,1072,134914.3898923397
1620,-7.03536748886,79724190,0.939814064652,1621,1,1356,986.0,1463783,-0.00630289082862,0.00203243278035,,5123.08307139,37.503,1291,134962.45112514496
1040,-10.6516332626,79773037,0.950020521879,1622,0,1621,-662.0,1125474,-0.00659356282752,0.00441437250023,,20471.121788,53.392,875,135010.34157705307
1621,-7.03551578522,79773477,0.721412062645,1622,1,1198,982.0,1465046,-0.00674140915119,0.00211935236196,,4628.33536402,39.415,1263,135058.6236512661
1048,-10.6547861099,79822639,0.514098137617,1623,0,1622,-877.0,1126436,-0.00703135767253,0.00435779678325,,14032.0679321,51.079,962,135107.3010110855
1622,-7.03381252289,79822642,0.903279393911,1623,1,844,988.0,1466327,-0.00637193688696,0.00203234320118,,4192.10136731,37.668,1281,135155.44854187965
1154,-10.6553640366,79871620,0.602533787489,1624,0,1623,-947.0,1127436,-0.00642062177455,0.00463442818242,,10285.3296789,48.981,1000,135203.55502605438
1623,-7.03356266022,79871789,0.946453008801,1624,1,1468,990.0,1467606,-0.00620687116558,0.00209501438561,,3700.61370722,38.532,1279,135251.78609919548
1388,-10.6565628052,79920806,0.48061388731,1625,0,1624,-881.0,1128409,-0.00643342657713,0.00463173973064,,15298.7397308,50.209,973,135300.35555171967
1624,-7.03183364868,79920770,0.920021317899,1625,1,1411,980.0,1468878,-0.0059772132566,0.00238114306073,,5213.1726799,38.608,1272,135348.5925385952
415,-10.6604919434,79970048,0.746748834848,1626,0,1625,-865.0,1129375,-0.00701318104014,0.00418969414507,,17231.1991984,50.443,966,135396.46557450294
1625,-7.03234195709,79970155,0.939647551626,1626,1,743,988.0,1470175,-0.00587402467499,0.00208758294563,,4488.06436284,38.031,1297,135444.29156661034
1465,-10.6673936844,80019210,0.543469905853,1627,0,1626,-968.0,1130487,-0.00616571562326,0.00392699891139,,7842.49564107,44.465,1112,135492.13507580757
1626,-7.03207826614,80019259,0.870444431901,1627,1,1187,986.0,1471462,-0.00592980174891,0.00200814635658,,4336.93413798,38.126,1287,135539.99206900597
417,-10.6685266495,80068143,0.814399123192,1628,0,1627,-881.0,1131451,-0.00632658399991,0.00496957271631,,15102.7138468,50.418,964,135588.23265004158
1627,-7.03335762024,80068364,0.941945321858,1628,1,691,988.0,1472734,-0.00632982278087,0.00219129376395,,4309.26552455,38.271,1272,135636.24549722672
1585,-10.672044754,80117399,0.603932738304,1629,0,1628,-762.0,1132379,-0.00672390026254,0.0042324072759,,19637.7496033,51.961,928,135684.24716496468
1628,-7.02978467941,80117286,0.945706449449,1629,1,1347,986.0,1474032,-0.00601313669661,0.00213284844358,,4796.8630352,37.727,1298,135732.61661076546
372,-10.6733379364,80166652,0.788637459278,1630,0,1629,-970.0,1133489,-0.00599230570272,0.00425504621914,,10739.6481934,42.956,1110,135780.83518218994
1629,-7.03121709824,80166692,0.93179718405,1630,1,430,978.0,1475306,-0.00636922907627,0.00214727973313,,5701.09712601,39.361,1274,135828.9558775425
1138,-10.6734132767,80215851,0.658703386784,1631,0,1630,-962.0,1134545,-0.00658148541697,0.00445011592819,,10023.7499873,46.689,1056,135878.5660996437
1630,-7.03174066544,80215842,0.483635783195,1631,1,1559,990.0,1476585,-0.00629150343593,0.00237395609292,,3463.0138518,38.551,1279,135927.22305583954
878,-10.6706323624,80264747,0.914815023541,1632,0,1631,-672.0,1135432,-0.00644439416161,0.00465007822398,,20654.5696106,53.195,887,135975.64739012718
1631,-7.03183364868,80264806,0.902421168983,1632,1,1564,994.0,1477850,-0.00632400471174,0.00238383001124,,3488.3376147,38.816,1265,136023.86141180992
1056,-10.671631813,80313877,0.862138792872,1633,0,1632,-949.0,1136430,-0.00698923841992,0.0045951565941,,8841.9846522,49.195,998,136072.2288479805
1632,-7.03310728073,80314091,0.869012251496,1633,1,1333,980.0,1479106,-0.00598286287277,0.00226144208379,,5120.90247917,38.909,1256,136120.65454125404
1435,-10.6770076752,80363283,0.70155146718,1634,0,1633,-980.0,1137554,-0.00624473838252,0.00420807846725,,8202.53824107,44.42,1124,136168.7637410164
1633,-7.03356075287,80362668,0.92944060266,1634,1,764,984.0,1480359,-0.0064334742201,0.00240042038301,,4689.93430519,39.0,1253,136218.1575820446
655,-10.6803331375,80412031,0.740833729506,1635,0,1634,-899.0,1138535,-0.00621799456955,0.00455599370859,,13728.7160136,49.508,981,136266.28991651535
1634,-7.03748416901,80412383,0.957695096731,1635,1,666,986.0,1481623,-0.00637514666111,0.00208206528866,,3820.1411972,38.437,1264,136314.58770298958
1384,-10.6829309464,80461349,0.673246830702,1636,0,1635,-881.0,1139504,-0.00665407649164,0.00400683551076,,11963.5832621,50.484,969,136362.80171465874
1635,-7.03793096542,80461525,0.283090531826,1636,1,1601,974.0,1482861,-0.00655793685776,0.00205332374753,,6063.08093707,39.28,1238,136411.0763463974
1373,-10.6831035614,80510635,0.452367067337,1637,0,1636,-952.0,1140567,-0.00679877984415,0.0039940308828,,9209.44437917,46.774,1063,136459.55353808403
1636,-7.04208803177,80510270,0.888399727643,1637,1,232,982.0,1484134,-0.00609778343157,0.00187392365478,,4620.04157766,38.392,1273,136508.20445513725
783,-10.6838388443,80559776,0.929735161364,1638,0,1637,-800.0,1141507,-0.00667517732169,0.00407024696081,,16625.8949738,51.473,940,136556.13192105293
1637,-7.04007196426,80559900,0.887830801308,1638,1,983,982.0,1485416,-0.00596312850636,0.00230508616854,,5331.21603521,38.816,1282,136604.57836198807
1635,-10.6857051849,80609004,0.95006133616,1639,0,1638,-981.0,1142648,-0.00578731757317,0.00392917215747,,5971.33816274,43.009,1141,136652.99238610268
1638,-7.04210567474,80609084,0.683956861496,1639,1,1166,972.0,1486691,-0.00638840946097,0.00214877657466,,5352.35922559,38.894,1275,136701.28639125824
891,-10.6870059967,80658136,0.509767413139,1640,0,1639,-972.0,1143707,-0.0060052806075,0.00395036276313,,9634.3321991,46.102,1059,136750.0466582775
1639,-7.04342412949,80658171,0.785191774368,1640,1,987,982.0,1487991,-0.00626318301753,0.00208502170426,,5683.95967356,38.139,1300,136798.677390337
521,-10.6923646927,80706955,0.884142540395,1641,0,1640,-958.0,1144744,-0.00589001869472,0.0043902277151,,10578.5968653,46.33,1037,136848.59928703308
1640,-7.04688167572,80707294,0.943466149271,1641,1,1313,984.0,1489254,-0.00665602973701,0.00188382547882,,3819.25491587,39.071,1263,136896.61039233208
1232,-10.691400528,80756399,0.43141669035,1642,0,1641,-943.0,1145779,-0.00580280151917,0.0044884236025,,14848.1974487,47.914,1035,136944.9804611206
1641,-7.04726886749,80756498,0.405803322792,1642,1,1305,986.0,1490550,-0.00626920235421,0.00204936834052,,3725.25495593,38.16,1296,136993.35367393494
1308,-10.6885681152,80805255,0.905469216406,1643,0,1642,-764.0,1146691,-0.00683973318276,0.0041960687134,,17420.6108042,52.205,912,137041.46653103828
1642,-7.04831218719,80805675,0.984179515392,1643,1,392,990.0,1491834,-0.00635348512636,0.00199630729427,,2845.75730769,37.855,1284,137089.68891072273
986,-10.6865282059,80854576,0.957809422165,1644,0,1643,-966.0,1147769,-0.00653816985626,0.00380039791829,,9824.01032003,45.297,1078,137137.9221303463
1643,-7.0462641716,80854687,0.936022177339,1644,1,1357,982.0,1493104,-0.00554768985603,0.00189001737939,,4829.94099553,38.738,1270,137186.5960173607
1622,-10.6864328384,80903943,0.481523811817,1645,0,1644,-970.0,1148862,-0.00609562467434,0.00369761358888,,7985.74370829,45.935,1093,137235.0634353161
1644,-7.05135726929,80903965,0.963658671826,1645,1,1222,984.0,1494366,-0.00581134248447,0.00197090864337,,4756.68991979,38.6,1262,137283.41560983658
1001,-10.6874265671,80952970,0.930431291461,1646,0,1645,-958.0,1149874,-0.00625374217634,0.00389278276513,,12374.2227402,48.583,1012,137331.91139626503
1645,-7.05285453796,80953128,0.657763212919,1646,1,650,980.0,1495654,-0.00648418563893,0.00196250542407,,5118.38217036,37.977,1288,137380.2896182537
483,-10.6884813309,81001671,0.799322903156,1647,0,1646,-958.0,1150923,-0.00666187224366,0.00394739422093,,14267.9224904,45.336,1049,137428.79020285606
1646,-7.05468034744,81002265,0.641058057547,1647,1,748,980.0,1496919,-0.00624079305756,0.00192723675961,,5267.07712809,39.014,1265,137476.94325375557
1610,-10.6902084351,81051205,0.965507272631,1648,0,1647,-967.0,1151948,-0.0067701494263,0.00389988571502,,10554.5525843,48.189,1025,137525.3180577755
1647,-7.05626773834,81051426,0.678136199713,1648,1,1092,978.0,1498182,-0.00580272627606,0.00205967409662,,4610.67920176,38.964,1263,137573.3770172596
1123,-10.6930465698,81100571,0.916341334581,1649,0,1648,-946.0,1152998,-0.00627688139987,0.00407462147026,,13205.1200714,47.129,1050,137621.73678517342
1648,-7.05642461777,81100654,0.761881783605,1649,1,1594,982.0,1499491,-0.00584059526833,0.00194350561893,,3893.18743579,37.931,1309,137669.9701604843
1096,-10.6935167313,81149677,0.698805719614,1650,0,1649,-892.0,1153979,-0.00674208046985,0.00450794805753,,12726.2890066,49.828,981,137718.12454891205
1649,-7.05465984344,81149664,0.77752879262,1650,1,1316,982.0,1500764,-0.00609526283127,0.00183034493724,,3770.79121145,38.619,1273,137766.06670856476
344,-10.6923131943,81198736,0.764254763722,1651,0,1650,-973.0,1155030,-0.00614286451795,0.00383609847146,,12775.5304743,44.555,1051,137814.6153843403
1650,-7.05929374695,81198849,0.50043579936,1651,1,1559,986.0,1502031,-0.00652406244384,0.00197985150347,,3922.8751545,39.283,1267,137862.81408381462
523,-10.6938467026,81247885,0.927638195455,1652,0,1651,-882.0,1155998,-0.00590614826069,0.00379591512804,,11002.0593821,50.611,968,137911.21796107292
1651,-7.06018257141,81247916,0.969278335571,1652,1,576,996.0,1503351,-0.00560446943079,0.00223441296112,,1746.24886322,37.331,1320,137959.63801574707
757,-10.6956300735,81297176,0.69496691227,1653,0,1652,-960.0,1157140,-0.0058946726543,0.00373418460852,,11253.9097087,42.601,1142,138008.10278773308
1652,-7.0574054718,81297164,0.661133468151,1653,1,1294,988.0,1504633,-0.00594332711383,0.00162314135135,,4685.43426641,38.274,1282,138056.20862984657
1396,-10.6999330521,81346254,0.588491111994,1654,0,1653,-964.0,1158313,-0.00568950751525,0.00398145497699,,9494.51699829,42.163,1173,138104.44396400452
1653,-7.05627679825,81346374,0.602095454931,1654,1,962,986.0,1505903,-0.00571042954592,0.0018962283187,,4738.36503728,37.997,1270,138152.78049087524
1491,-10.701166153,81395516,0.603605777025,1655,0,1654,-947.0,1159332,-0.00573401229728,0.00398531978135,,13753.2593943,48.529,1019,138200.64520430565
1654,-7.05795526505,81395412,0.276673138142,1655,1,1483,980.0,1507201,-0.00571483268868,0.00179069567336,,4460.88041433,37.916,1298,138249.0577030182
1494,-10.6986408234,81444556,0.758482202888,1656,0,1655,-974.0,1160448,-0.00602632784285,0.00373348749902,,8120.36348089,44.704,1116,138297.35005378723
1655,-7.05898809433,81444686,0.731880962849,1656,1,1559,984.0,1508471,-0.006415571804,0.00198662695281,,5797.415109,38.234,1270,138345.93566274643
612,-10.6983118057,81493803,0.837638109922,1657,0,1656,-974.0,1161489,-0.00656364583604,0.00401208075345,,9527.36436971,46.655,1041,138394.26149320602
1656,-7.05725193024,81493750,0.813796684146,1657,1,984,992.0,1509754,-0.00596491072793,0.0018743133866,,3185.32189941,38.175,1283,138442.57037901878
765,-10.7022390366,81542889,0.797440513968,1658,0,1657,-980.0,1162540,-0.00624930697571,0.00368021092921,,7168.57444255,46.149,1051,138490.9079656601
1657,-7.06137466431,81542840,0.666320800781,1658,1,1293,988.0,1511037,-0.00611729903418,0.00197555381601,,3247.34147453,38.261,1283,138539.21382570267
1053,-10.7003698349,81591585,0.613148033619,1659,0,1658,-961.0,1163589,-0.00661628267456,0.00360163470032,,9447.97471619,46.572,1049,138587.51639914513
1658,-7.06393241882,81592049,0.969993101433,1659,1,1314,986.0,1512303,-0.00587631081968,0.0017637698232,,3785.53322474,38.503,1266,138635.74705600739
821,-10.7050056458,81640904,0.892336115241,1660,0,1659,-970.0,1164640,-0.00583169374537,0.00363586407911,,9318.1724294,46.29,1051,138684.84852838516
1659,-7.06823062897,81641255,0.692417472601,1660,1,1601,984.0,1513594,-0.00572730945229,0.00180905758316,,3386.74702263,38.274,1291,138733.20375299454
1649,-10.6999464035,81690218,0.915142402053,1661,0,1660,-985.0,1165737,-0.00568745641795,0.00373354209296,,6687.51436615,45.086,1097,138781.63851070404
1660,-7.06883955002,81690198,0.913672983646,1661,1,1606,984.0,1514823,-0.00657416884011,0.00191349137458,,5430.64015706,39.104,1229,138830.13684606552
983,-10.6976680756,81739486,0.198313951492,1662,0,1661,-957.0,1166783,-0.006035820062,0.0035222794977,,9686.98300171,47.175,1046,138878.6987528801
1661,-7.06887531281,81739561,0.474517345428,1662,1,888,978.0,1516083,-0.00597340608753,0.00187314975483,,4552.7643261,39.524,1260,138927.2078435421
1538,-10.6992177963,81788650,0.938248310238,1663,0,1662,-978.0,1167865,-0.00636361542759,0.0035261194959,,7006.77433268,45.715,1082,138975.66067814827
1662,-7.07028627396,81788719,0.714902758598,1663,1,1563,996.0,1517377,-0.00570917010191,0.00173308515756,,3958.31136068,37.284,1294,139023.9888920784
1471,-10.6992168427,81837912,0.948893487453,1664,0,1663,-965.0,1168980,-0.00535086801392,0.00359768158038,,8266.19263967,44.495,1115,139072.62869024277
1663,-7.07229995728,81837394,0.805447563529,1664,1,1083,982.0,1518634,-0.00552528212817,0.00192760319139,,6239.1291097,38.883,1257,139121.34493756294
1133,-10.7008419037,81886862,0.627690762281,1665,0,1664,-924.0,1169985,-0.00621586032018,0.0034192680323,,14472.633021,48.791,1005,139169.793489933
1664,-7.07238864899,81886958,0.414255023003,1665,1,1480,984.0,1519886,-0.00572109273829,0.00204718779423,,4169.11736552,40.1,1252,139218.04546284676
280,-10.7015857697,81935945,0.845022395253,1666,0,1665,-841.0,1170932,-0.00621139354674,0.00373296122901,,12611.5241979,51.116,947,139266.58873438835
1665,-7.07430839539,81936145,0.96593759954,1666,1,1647,992.0,1521156,-0.00580719618786,0.0018070151394,,4826.59428279,38.416,1270,139314.92231798172
387,-10.7051000595,81985157,0.811306327581,1667,0,1666,-950.0,1171938,-0.00560947833583,0.00405705510639,,10766.1606623,48.5,1006,139363.32806396484
1666,-7.07259893417,81985337,0.507281303406,1667,1,1639,995.0,1522452,-0.00588925703778,0.00172126610172,,2859.09067535,37.753,1296,139411.7404024601
1633,-10.7062768936,82034444,0.58058899641,1668,0,1667,-968.0,1172989,-0.00583366244488,0.00367302912734,,8318.90141551,47.179,1051,139460.18987202644
1667,-7.0729970932,82034460,0.791988626122,1668,1,1535,982.0,1523750,-0.00526281670803,0.00185611689327,,3391.13646317,37.899,1298,139508.56983447075
1323,-10.7106189728,82083583,0.937133468688,1669,0,1668,-967.0,1174067,-0.00601894603945,0.00317340484374,,8797.54058584,45.717,1078,139557.57509183884
1668,-7.07360029221,82083448,0.787005230784,1669,1,1096,985.0,1525019,-0.00539992727378,0.00185154730571,,4467.60673141,38.53,1269,139606.22786784172
1649,-10.7105398178,82132540,0.956228721887,1670,0,1669,-866.0,1175033,-0.00624878703578,0.00343028524367,,15367.527888,50.161,966,139654.8007721901
1669,-7.07638835907,82132798,0.905112691224,1670,1,1247,980.0,1526268,-0.0055063465746,0.00174839493169,,4624.02434794,39.529,1249,139703.31012749672
1100,-10.7107629776,82181686,0.933239169419,1671,0,1670,-910.0,1176023,-0.00572194568425,0.0038758598724,,14095.4696604,49.51,990,139752.13198423386
1670,-7.07617092133,82181903,0.958163589239,1671,1,234,986.0,1527570,-0.00559527203101,0.00168915062871,,3737.23769506,37.556,1302,139800.78914999962
1405,-10.7071046829,82231034,0.931064300239,1672,0,1671,-962.0,1177063,-0.00521659595446,0.00426775995099,,10169.2271322,47.611,1040,139849.4486398697
1671,-7.07897996902,82230762,0.810598880053,1672,1,629,984.0,1528814,-0.00624599311656,0.00164900752619,,3629.68151919,39.824,1244,139897.87276220322
854,-10.705411911,82280207,0.898257017136,1673,0,1672,-723.0,1177960,-0.00602777026749,0.00381607204326,,16973.4798075,53.133,897,139946.60572075844
1672,-7.0795879364,82280253,0.764435261488,1673,1,696,980.0,1530102,-0.00564322970846,0.00178562636332,,3852.50971349,39.096,1288,139995.49206590652
736,-10.7087574005,82329175,0.526033639908,1674,0,1673,-946.0,1178994,-0.0052646973248,0.00348701194162,,14315.4846573,47.087,1034,140044.11010169983
1673,-7.08292007446,82329296,0.627758294344,1674,1,1027,982.0,1531390,-0.00542919511887,0.00152534831917,,3913.13705889,38.226,1288,140092.9872546196
1534,-10.7082509995,82378248,0.666293889284,1675,0,1674,-974.0,1180089,-0.00552770217958,0.00319561910874,,7144.13809967,45.386,1095,140141.7778017521
1674,-7.08303594589,82378433,0.934236988425,1675,1,1633,986.0,1532660,-0.00576978599323,0.00171959546909,,4955.27471288,38.834,1270,140190.43885183334
1304,-10.7103595734,82427535,0.718791991472,1676,0,1675,-933.0,1181115,-0.00545306889884,0.0039136261621,,13397.4231847,48.251,1026,140238.8865852356
1675,-7.08548164368,82427760,0.78375300765,1676,1,1354,994.0,1533952,-0.00579768733587,0.0016009242269,,2556.27779134,38.182,1292,140287.26939082146
1213,-10.7077655792,82476195,0.875996209681,1677,0,1676,-837.0,1182078,-0.00556961406255,0.00342467105656,,15590.4814123,50.032,963,140335.6922698021
1676,-7.08559894562,82476752,0.944970864803,1677,1,1195,966.0,1535218,-0.0055648785977,0.00165995553592,,7215.51971817,38.6,1266,140384.07970523834
362,-10.7102031708,82525890,0.831929087639,1678,0,1677,-714.0,1182976,-0.00513877188011,0.00362972761407,,19980.6523081,53.602,898,140432.20529341698
1677,-7.09117937088,82525636,0.65383452177,1678,1,1034,984.0,1536517,-0.00533117587232,0.00154880773334,,5242.778567,37.794,1299,140480.7442574501
868,-10.707447052,82574969,0.389845192432,1679,0,1678,-960.0,1183984,-0.00540391887868,0.00300899681558,,12690.5087357,48.668,1008,140529.23896312714
1678,-7.0939617157,82575129,0.954209465533,1679,1,1521,984.0,1537809,-0.00554182569613,0.00159353879523,,4395.00699043,37.989,1292,140577.50516104698
395,-10.7089109421,82623813,0.743822365999,1680,0,1679,-749.0,1184906,-0.00615159293132,0.00328594806585,,17176.4131012,51.667,922,140625.883944273
1679,-7.09217119217,82624297,0.798718228936,1680,1,1324,986.0,1539094,-0.00551707473399,0.00160068468783,,3266.28969002,38.484,1285,140673.92439055443
741,-10.709318161,82673396,0.556564837694,1681,0,1680,-978.0,1186040,-0.0059164033834,0.00304057475781,,5416.96299489,42.79,1134,140724.34135460854
1680,-7.09374332428,82673470,0.974905105308,1681,1,1638,989.0,1540367,-0.00582975655561,0.00150946383656,,5009.47564952,37.417,1273,140772.77567458153
470,-10.7092056274,82722574,0.582096546888,1682,0,1681,-947.0,1187068,-0.00563581763708,0.00320598517525,,12990.4893824,47.247,1028,140821.5582499504
1681,-7.09278059006,82722607,0.637594401836,1682,1,1663,980.0,1541652,-0.00562227561507,0.00162825505201,,5574.64400291,38.291,1285,140870.1763856411
512,-10.7105360031,82771656,0.810007035732,1683,0,1682,-968.0,1188147,-0.00557090744648,0.00331864014152,,10559.1118724,44.298,1079,140919.06945490837
1682,-7.09350633621,82771675,0.973512755707,1683,1,1680,982.0,1542903,-0.00573753226005,0.00151520635215,,5344.3511893,39.189,1251,140967.62567949295
752,-10.710518837,82820905,0.844587743282,1684,0,1683,-988.0,1189222,-0.00555674409649,0.00331951243182,,6172.72957357,44.906,1075,141016.23096990585
1683,-7.09387254715,82820875,0.904705189168,1684,1,405,978.0,1544168,-0.00561756629031,0.00176724493455,,6872.39964294,39.138,1265,141065.0006093979
1530,-10.7118272781,82869379,0.70205321908,1685,0,1684,-973.0,1190338,-0.00563777228429,0.00318752826812,,6351.48480988,44.009,1116,141113.40672278404
1684,-7.09200716019,82869967,0.947065331042,1685,1,1253,970.0,1545419,-0.00573000436513,0.00167295700279,,6569.64355723,39.067,1251,141161.98773002625
