EpLenMean,TimestepsSoFar,loss_vf_loss,loss_pol_entpen,TimeElapsed,loss_kl,EpThisIter,loss_pol_surr,EpRewMean,AgentID,selected_iter1,iteration,ev_tdlam_before,selected_iter0,loss_ent,EpisodesSoFar
150.909,25853222,27890.2427165,,39033.82791018486,0.0229262697976,343,-0.0344872071,325.0,1,524,525,0.938116542995,228,-3.01600766182,145906
150.264,25902192,30732.7365723,,39073.1094148159,0.0238777449898,314,-0.0339600307052,247.0,0,489,526,0.875342607498,525,-3.42836236954,140583
148.301,25901845,27311.7264404,,39112.743020534515,0.0237345207327,338,-0.0315586738482,258.0,1,525,526,0.850408315659,502,-3.02547097206,146244
151.285,25951023,26272.3949382,,39152.007912397385,0.0239504181469,319,-0.0345107080648,223.0,0,515,527,0.807369977236,526,-3.43470573425,140902
147.159,25950943,24191.483846,,39191.262392520905,0.0229820977741,338,-0.0335775623874,293.0,1,526,527,0.913087256253,377,-3.03279209137,146582
152.611,26000250,26627.2692464,,39230.460892915726,0.0249965074472,307,-0.0328177926228,288.0,0,31,528,0.893271878362,527,-3.45063686371,141209
150.341,26000218,27223.1966756,,39269.83809328079,0.0222488316552,339,-0.0336823538916,314.0,1,527,528,0.880202248693,421,-3.03971862793,146921
154.116,26049421,23228.8453369,,39309.201964855194,0.0250237439759,311,-0.0341910787392,323.0,0,359,529,0.912843331695,528,-3.45649552345,141520
150.828,26049285,24851.1764526,,39348.73082470894,0.0220797586565,329,-0.0334921506486,341.0,1,528,529,0.933604337275,387,-3.05701160431,147250
153.628,26098686,27397.6331787,,39388.20850610733,0.0237035706717,310,-0.0344734850805,358.0,0,403,530,0.868819594383,529,-3.47221255302,141830
151.02,26098840,24384.0544027,,39427.369913339615,0.0224242587962,341,-0.0332161689294,358.0,1,529,530,0.849772363901,60,-3.07671642303,147591
154.364,26147269,25748.2134196,,39466.74770593643,0.0236767256089,302,-0.033755268271,286.0,0,432,531,0.851640045643,530,-3.48988580704,142132
150.354,26147898,29897.6533203,,39506.317509651184,0.0217344889728,336,-0.0337539090736,281.0,1,530,531,0.817243620753,386,-3.07429504395,147927
155.114,26197273,24138.2350667,,39547.01587867737,0.0251877132493,311,-0.0346427550733,257.0,0,222,532,0.917018830776,531,-3.49998354912,142443
151.879,26196718,25700.672404,,39586.55218219757,0.0223679911966,329,-0.0333855676193,277.0,1,531,532,0.93313459307,355,-3.07623171806,148256
151.611,26245369,22816.7624308,,39626.06872653961,0.0246245274708,329,-0.0334003892494,325.0,0,438,533,0.84531827271,532,-3.5070836544,142772
149.931,26246103,24083.7474772,,39666.01158809662,0.0228920967784,317,-0.0336512266852,344.0,1,532,533,0.880761697888,278,-3.08081173897,148573
152.904,26295228,25802.5605469,,39705.52121973038,0.0246512937592,313,-0.0334343018185,337.0,0,520,534,0.889560617507,533,-3.5169634819,143085
155.812,26295129,24827.6517741,,39745.986048936844,0.0224518466663,322,-0.0331512425134,344.0,1,533,534,0.921178452671,436,-3.08722305298,148895
156.723,26344008,27610.3691406,,39785.59135007858,0.0248542289094,311,-0.0343805563559,302.0,0,258,535,0.82514680922,534,-3.52770900726,143396
157.164,26342878,26075.494812,,39826.45625758171,0.0234473789654,300,-0.0334375256692,308.0,1,534,535,0.865993276238,220,-3.09730601311,149195
154.492,26393434,28634.4458008,,39866.26619553566,0.023799784792,334,-0.034766653526,271.0,0,8,536,0.849271789193,535,-3.54023861885,143730
154.727,26393494,26982.1323649,,39905.841094732285,0.0219614617915,329,-0.0327269811532,234.0,1,535,536,0.881619647145,422,-3.10412120819,149524
152.985,26442670,24361.3548787,,39945.553938150406,0.0234272715946,315,-0.0343199615018,257.0,0,124,537,0.872230038047,536,-3.54766511917,144045
152.908,26442534,24524.8197428,,39985.45373058319,0.0232026728724,326,-0.0322067769691,315.0,1,536,537,0.876075200737,437,-3.10937023163,149850
153.926,26491700,27119.2165527,,40025.29617571831,0.0241096469496,312,-0.034037435893,308.0,0,341,538,0.918927423656,537,-3.5619635582,144357
150.565,26491808,25990.0952555,,40064.91174221039,0.022678149282,339,-0.0345224067472,303.0,1,537,538,0.886062636971,364,-3.11267185211,150189
149.711,26540592,23506.6710409,,40103.61226272583,0.0253335436573,331,-0.0327154663779,329.0,0,354,539,0.914809562266,538,-3.56599593163,144688
146.122,26540879,24992.2556152,,40142.96190452576,0.0218713953703,337,-0.0333021784803,358.0,1,538,539,0.875907950103,503,-3.10945463181,150526
150.313,26590244,25068.4810384,,40182.64973926544,0.024266388927,317,-0.0332212777139,338.0,0,196,540,0.935120329261,539,-3.56736922264,145005
147.148,26590173,23884.3322957,,40222.180028915405,0.0217039476459,352,-0.034092772558,362.0,1,539,540,0.804390519857,62,-3.11558103561,150878
149.113,26639339,23406.8308105,,40261.77188754082,0.0242884087687,324,-0.0349486671815,367.0,0,51,541,0.88298997283,540,-3.58361411095,145329
149.828,26639533,24609.3035889,,40301.520542383194,0.0231379967881,312,-0.0338941275841,403.0,1,540,541,0.908679097891,108,-3.12664318085,151190
154.997,26688472,24771.8640951,,40340.8883793354,0.0241501452013,315,-0.0339880796382,330.0,0,475,542,0.894258290529,541,-3.58717489243,145644
153.89,26688558,26856.1017253,,40381.356818437576,0.0222443657694,336,-0.0326597864914,321.0,1,541,542,0.896140307188,61,-3.11951184273,151526
148.037,26737567,30483.1685181,,40420.883033037186,0.0233387194263,345,-0.0336618421134,258.0,0,468,543,0.908015921712,542,-3.59086847305,145989
147.305,26737743,24009.7038574,,40460.49727058411,0.0221108329327,319,-0.0329285030408,260.0,1,542,543,0.938013009727,231,-3.12849736214,151845
151.765,26786247,27505.7954915,,40500.193031311035,0.0247673358923,303,-0.0344235813827,214.0,0,454,544,0.894795037806,543,-3.60443091393,146292
151.783,26786578,28596.9612223,,40539.87482595444,0.0212265008207,340,-0.0319360033997,289.0,1,543,544,0.882858589292,170,-3.14045763016,152185
153.972,26836066,26976.7646891,,40579.43877506256,0.0251408386587,313,-0.0323674979154,224.0,0,518,545,0.860342502594,544,-3.62998819351,146605
152.471,26835845,30842.4161377,,40619.149052619934,0.0215925331383,320,-0.0334104255696,182.0,1,544,545,0.833392694592,470,-3.14747929573,152505
158.24,26884901,25130.7217611,,40658.76638531685,0.0250374356983,294,-0.0345218130872,142.0,0,284,546,0.890738658607,545,-3.64037656784,146899
154.978,26884931,29296.5026855,,40698.50683474541,0.0218002750383,338,-0.0324917568263,192.0,1,545,546,0.908873423934,278,-3.16239976883,152843
152.755,26934261,26560.6374512,,40738.17524814606,0.0245462657961,328,-0.0337395234771,240.0,0,306,547,0.894339509308,546,-3.65026426315,147227
147.882,26934367,27349.9719238,,40777.8712644577,0.0223115920089,334,-0.0327186516855,272.0,1,546,547,0.812139764428,523,-3.16545176506,153177
149.66,26983435,26741.4395549,,40817.659895181656,0.025219975311,327,-0.0335136410625,249.0,0,496,548,0.87493661046,547,-3.65509009361,147554
147.596,26982921,26944.2284342,,40857.17235326767,0.0222775131697,336,-0.0332095603808,314.0,1,547,548,0.886437021196,144,-3.18300223351,153513
148.02,27032631,26385.6028239,,40896.96210861206,0.0237316419759,330,-0.0334898671038,346.0,0,527,549,0.889411307871,548,-3.66821694374,147884
149.926,27032363,25962.5909424,,40936.58676934242,0.0228456131105,312,-0.0330573016836,306.0,1,548,549,0.924517385662,378,-3.18621778488,153825
153.436,27081664,29837.2919922,,40976.32359981537,0.0233569309736,317,-0.0334384143983,249.0,0,496,550,0.869032621384,549,-3.65556526184,148201
154.142,27081223,25984.5245565,,41015.924275398254,0.0233229676184,323,-0.0331409971695,236.0,1,549,550,0.870890930295,500,-3.1961517334,154148
155.413,27131076,26003.6448161,,41055.451966285706,0.0242024008185,313,-0.0346535149729,245.0,0,407,551,0.91583109647,550,-3.65632390976,148514
151.117,27130537,27806.0990804,,41095.16645550728,0.0207235294317,340,-0.0329320462285,291.0,1,550,551,0.835489168763,381,-3.19244503975,154488
149.741,27179768,24276.7855225,,41134.749208688736,0.02383121072,329,-0.0338390946563,341.0,0,76,552,0.898986540735,551,-3.65625095367,148843
149.065,27179899,25510.9522909,,41174.418429374695,0.0217766085019,319,-0.0340782756199,338.0,1,551,552,0.887181214988,549,-3.19840717316,154807
152.757,27228786,27790.5222778,,41214.35434508324,0.0236209109814,313,-0.0331351990268,310.0,0,401,553,0.893112257123,552,-3.67338442802,149156
151.131,27228893,23902.6135254,,41254.00605797768,0.0226250425912,343,-0.0313308662153,334.0,1,552,553,0.858531937003,484,-3.21136927605,155150
149.896,27277920,28981.1411133,,41293.681824207306,0.023492894213,326,-0.033193219521,273.0,0,409,554,0.835372328758,553,-3.68169760704,149482
146.815,27278456,25718.6213989,,41333.366106033325,0.0220969899868,337,-0.0323511590056,336.0,1,553,554,0.88192731142,248,-3.22393774986,155487
149.808,27327590,25839.1497396,,41373.42245531082,0.0240947645701,330,-0.0322722374791,311.0,0,38,555,0.806631371379,554,-3.69005942345,149812
146.254,27327141,27616.3330485,,41413.21459007263,0.0222006880989,343,-0.0334065752298,383.0,1,554,555,0.877156443894,507,-3.22706508636,155830
148.479,27376695,26558.6081136,,41452.76641082764,0.0239760220672,317,-0.0339251597179,371.0,0,440,556,0.881068348885,555,-3.69349694252,150129
145.739,27376497,23892.5854492,,41492.29613780975,0.020544971223,349,-0.0337595193996,388.0,1,555,556,0.89238923043,352,-3.24010848999,156179
147.677,27425989,27754.3691406,,41531.80948925018,0.0244547854721,335,-0.0338853328043,345.0,0,14,557,0.916813828051,556,-3.71382236481,150464
144.536,27426070,25769.1402181,,41571.28047251701,0.0232019063939,340,-0.0323074034144,389.0,1,556,557,0.796987935901,191,-3.2482945919,156519
147.02,27474955,28451.0181885,,41611.00846862793,0.0243478596288,331,-0.0332065326899,313.0,0,306,558,0.845301955938,557,-3.72979712486,150795
144.203,27475309,24656.3904012,,41650.51168847084,0.0214354513834,354,-0.0335053349239,356.0,1,557,558,0.8696552068,390,-3.24908924103,156873
146.458,27524203,23342.7052205,,41689.701343774796,0.0251492762084,322,-0.0333418715842,374.0,0,418,559,0.821951806545,558,-3.73765468597,151117
143.847,27524333,25191.3309326,,41729.72302675247,0.0218703783272,352,-0.0332462341175,434.0,1,558,559,0.825800731778,458,-3.25872850418,157225
149.121,27573184,22782.1408081,,41769.179094314575,0.0238951634771,312,-0.0332281589508,458.0,0,455,560,0.871970206499,559,-3.73994517326,151429
146.221,27572912,24246.3493856,,41808.64427661896,0.021994782961,339,-0.0326910398532,432.0,1,559,560,0.865736678243,357,-3.27025914192,157564
150.304,27622204,22013.3095703,,41849.45060753822,0.0251551820353,318,-0.0341429925563,407.0,0,446,561,0.908142320812,560,-3.75336933136,151747
147.666,27621860,25430.3794759,,41888.861671447754,0.0210499778623,337,-0.0333655856472,374.0,1,560,561,0.876240625978,352,-3.2871234417,157901
149.549,27671516,26930.0609741,,41928.38841152191,0.0235341471077,330,-0.0343128380288,303.0,0,464,562,0.893217839301,561,-3.75805258751,152077
148.622,27671318,27438.2551676,,41967.46973824501,0.0206979033925,326,-0.0328082312869,270.0,1,561,562,0.929936863482,193,-3.2971765995,158227
148.263,27721143,26555.6487223,,42006.86301159859,0.0230521259364,346,-0.0336215922386,212.0,0,0,563,0.724341332912,562,-3.76826238632,152423
148.289,27720725,26440.6678467,,42046.52751684189,0.0218048715809,329,-0.0323275615616,248.0,1,562,563,0.917228713632,304,-3.30175900459,158556
147.037,27769597,27781.5609538,,42085.97684788704,0.0236146278524,329,-0.0340629484854,285.0,0,391,564,0.850492343307,563,-3.76916408539,152752
148.314,27769746,22871.9117228,,42125.78604102135,0.0220103180812,332,-0.0338847164918,364.0,1,563,564,0.886292688549,481,-3.30804085732,158888
147.19,27818829,27251.0461426,,42165.27906394005,0.0234902959007,335,-0.0332557617609,365.0,0,386,565,0.870280057192,564,-3.78144598007,153087
147.829,27819096,27623.0688477,,42204.61675453186,0.0219128604513,331,-0.0333479011606,349.0,1,564,565,0.851639911532,485,-3.30511569977,159219
148.583,27867804,25734.9622599,,42244.14040637016,0.0234789288758,328,-0.0338788689842,334.0,0,202,566,0.84001596272,565,-3.79359197617,153415
143.998,27867692,27686.2623291,,42283.546234846115,0.0208332490098,362,-0.0320306626187,400.0,1,565,566,0.88300485909,287,-3.3171248436,159581
144.588,27917582,29192.9361979,,42322.90254354477,0.023443219834,327,-0.0335868270874,323.0,0,274,567,0.925163120031,566,-3.8101837635,153742
146.196,27917342,25596.2224528,,42362.35321879387,0.0227710123872,322,-0.0329210064859,283.0,1,566,567,0.892145872116,545,-3.32415866852,159903
150.833,27966346,25215.7090861,,42402.20511984825,0.0243426289332,330,-0.0328760130409,243.0,0,335,568,0.890243560076,567,-3.82635092735,154072
148.287,27966359,28169.847819,,42441.864923238754,0.0228534322232,341,-0.0320116280248,300.0,1,567,568,0.856252282858,289,-3.33229279518,160244
149.184,28015986,27539.3563639,,42481.3595533371,0.0256013394489,319,-0.0326628258141,313.0,0,430,569,0.90713032335,568,-3.85174655914,154391
147.854,28015676,26180.5853271,,42520.76757287979,0.0214435242427,341,-0.0326066389292,317.0,1,568,569,0.905297040939,548,-3.33569765091,160585
148.961,28064945,25955.916687,,42560.407586336136,0.0235527640131,333,-0.0333529045068,304.0,0,567,570,0.892002388835,569,-3.85697960854,154724
143.704,28064987,28335.2467041,,42600.19892883301,0.0216012083692,351,-0.0321577071736,321.0,1,569,570,0.868071332574,362,-3.34314060211,160936
147.531,28113780,24829.2180176,,42639.911267995834,0.0240138758672,313,-0.0326734911068,302.0,0,400,571,0.916560672224,570,-3.8631632328,155037
143.49,28113939,25055.1174316,,42679.58717298508,0.0216022830767,365,-0.0322814044872,342.0,1,570,571,0.858230084181,424,-3.34068441391,161301
145.758,28163142,30665.1756185,,42719.48135519028,0.0246465529005,332,-0.0308279029365,298.0,0,512,572,0.863712921739,571,-3.87706017494,155369
146.19,28163180,28814.5371501,,42759.42068004608,0.0215278619047,314,-0.0324116896518,254.0,1,571,572,0.892714515328,413,-3.34551954269,161615
153.027,28212201,29904.2641195,,42799.146824121475,0.0241487398356,319,-0.0327326603195,170.0,0,425,573,0.887530550361,572,-3.88268637657,155688
149.514,28212339,29263.0983073,,42838.852175712585,0.0211304993912,351,-0.032873210245,204.0,1,572,573,0.902834653854,280,-3.35644102097,161966
148.126,28260847,27040.2278646,,42878.667545080185,0.0232140265483,322,-0.0331038520283,262.0,0,495,574,0.872153460979,573,-3.88287377357,156010
146.034,28261525,23841.9152629,,42918.63253045082,0.0219323492299,334,-0.0331354727484,316.0,1,573,574,0.88646069169,470,-3.36414957047,162300
149.279,28310527,24811.6583862,,42958.52318453789,0.023540958995,332,-0.0326713828836,309.0,0,341,575,0.852578818798,574,-3.8820309639,156342
146.664,28310538,30855.4945475,,42998.283014297485,0.0211056593107,340,-0.03257219701,282.0,1,574,575,0.899839423597,340,-3.38075447083,162640
148.192,28359438,25950.910319,,43038.360206604004,0.0241079511664,326,-0.0330849961222,287.0,0,278,576,0.916314698756,575,-3.89666771889,156668
148.375,28359722,28906.7551066,,43078.3406932354,0.0221507981187,325,-0.0310737108424,250.0,1,575,576,0.842869594693,378,-3.38859701157,162965
152.894,28408586,32146.5272624,,43118.36239552498,0.0238878652841,311,-0.033266410217,220.0,0,369,577,0.704417407513,576,-3.89843654633,156979
148.777,28408327,27332.7823079,,43158.27705907822,0.022209712731,351,-0.0315705924101,258.0,1,576,577,0.886704169214,274,-3.39013767242,163316
149.955,28457523,25802.233724,,43198.13067817688,0.0247727620881,315,-0.0333838241932,284.0,0,133,578,0.896445408463,577,-3.91320776939,157294
146.566,28458133,26375.8081462,,43238.47973775864,0.0230132973132,338,-0.0332042091492,378.0,1,577,578,0.943503670394,220,-3.3968462944,163654
150.199,28507058,27275.7642008,,43278.36326241493,0.0246531637774,332,-0.0330058680556,319.0,0,514,579,0.860953256488,578,-3.91606473923,157626
147.415,28506970,25883.8907471,,43318.16024208069,0.0231500962206,335,-0.0323175526864,337.0,1,578,579,0.875267118216,556,-3.42109584808,163989
146.257,28556170,26567.5652669,,43357.98164463043,0.0229999615112,342,-0.0340543004907,305.0,0,572,580,0.834803238511,579,-3.92460918427,157968
143.689,28556172,29481.6488444,,43397.88011789322,0.0215739409517,345,-0.0321234089109,288.0,1,579,580,0.902663692832,569,-3.42151331902,164334
149.807,28605282,23275.3520915,,43437.5185778141,0.0251709690007,301,-0.0332869240762,278.0,0,425,581,0.916960462928,580,-3.93922138214,158269
153.614,28604845,25646.2115072,,43477.24942970276,0.022705509987,312,-0.0316776826512,300.0,1,580,581,0.913603186607,202,-3.42960977554,164646
157.408,28654176,26803.051473,,43516.86698961258,0.024828181408,308,-0.033513774523,336.0,0,229,582,0.908976614475,581,-3.93554377556,158577
157.158,28654806,23385.2105713,,43557.01254320145,0.0226718995643,328,-0.0338097410665,402.0,1,581,582,0.884345173836,217,-3.42848014832,164974
154.438,28703766,26242.3060506,,43596.73059916496,0.0249543504712,321,-0.033207355882,405.0,0,338,583,0.888299837708,582,-3.9418182373,158898
148.958,28704079,26810.6564128,,43636.78044128418,0.0222236977424,350,-0.0311726810081,400.0,1,582,583,0.910526886582,352,-3.43104839325,165324
149.636,28753075,23981.3782145,,43677.45103216171,0.0235143688042,318,-0.0335226932463,345.0,0,544,584,0.863684251904,583,-3.95361351967,159216
149.945,28752698,24598.4870605,,43718.188952207565,0.0213779655751,315,-0.0324325208979,318.0,1,583,584,0.863155320287,400,-3.43390321732,165639
151.362,28801993,25621.8748983,,43758.320174217224,0.0244392255554,335,-0.0332586387425,333.0,0,293,585,0.868618890643,584,-3.96514797211,159551
148.965,28801848,23867.8570557,,43798.0656478405,0.0211241726841,336,-0.032155475521,346.0,1,584,585,0.942124415189,309,-3.43628048897,165975
147.468,28851393,29686.0374349,,43837.972712278366,0.0241455693031,329,-0.0319307169217,326.0,0,337,586,0.866588011384,585,-3.97076702118,159880
145.93,28851282,28878.3006592,,43877.96118116379,0.0211301966337,347,-0.0312107230323,264.0,1,585,586,0.903217442334,579,-3.44722151756,166322
145.354,28900524,27564.28125,,43917.772622823715,0.0232990956865,344,-0.0328051509568,255.0,0,463,587,0.886380851269,586,-3.97029018402,160224
144.307,28900430,28749.770223,,43958.20506429672,0.0224533652654,335,-0.0311763496138,270.0,1,586,587,0.920208781958,579,-3.45245265961,166657
144.626,28949622,28853.3640137,,43997.997443437576,0.0236103690695,340,-0.0331223637137,256.0,0,528,588,0.893069110811,587,-3.98108005524,160564
143.528,28949611,29893.5544434,,44037.93918251991,0.0214886608689,352,-0.0320471038673,235.0,1,587,588,0.902386963367,293,-3.46794009209,167009
145.199,28998232,27684.7597249,,44077.80708527565,0.0242590211565,322,-0.0334974689758,204.0,0,518,589,0.890096589923,588,-3.98955059052,160886
145.751,28999192,25672.2627157,,44117.76348519325,0.0231529262771,337,-0.0316038030141,255.0,1,588,589,0.931568212807,97,-3.47668480873,167346
149.601,29047722,27672.1112874,,44157.566735982895,0.0233861678668,327,-0.0340458494417,287.0,0,399,590,0.860503330827,589,-3.99467563629,161213
146.818,29047736,27716.6996053,,44197.53968691826,0.0220542601698,339,-0.0314550131443,346.0,1,589,590,0.886825278401,423,-3.49340391159,167685
147.392,29096662,31146.9599202,,44237.53769540787,0.0228671203755,332,-0.032394683134,295.0,0,399,591,0.836396351457,590,-4.00022888184,161545
142.081,29097187,29918.520223,,44277.30282354355,0.0211672478666,358,-0.0325115258456,271.0,1,590,591,0.910858824849,367,-3.51274013519,168043
143.251,29146365,27771.9272054,,44317.26266860962,0.022685121318,342,-0.0336916776723,232.0,0,231,592,0.909499555826,591,-4.00512313843,161887
143.119,29146436,25620.5890299,,44357.43906736374,0.0220111101322,340,-0.0322696310856,322.0,1,591,592,0.918553777039,243,-3.53185915947,168383
146.684,29195347,29988.7567546,,44397.442224264145,0.0228524617851,325,-0.0325948640627,323.0,0,519,593,0.87333470583,592,-4.00495624542,162212
145.014,29195303,29579.1753743,,44437.79545354843,0.0217604075248,345,-0.0317481078625,289.0,1,592,593,0.902840934694,473,-3.53373932838,168728
148.759,29243731,23424.1035563,,44478.18627786636,0.0232028974375,315,-0.0323029378196,299.0,0,417,594,0.901517406106,593,-4.01867628098,162527
149.16,29244013,27718.2345378,,44518.17232084274,0.0212477963263,318,-0.0316002455462,280.0,1,593,594,0.94359388575,224,-3.53071403503,169046
150.08,29293234,25333.3222656,,44558.343092918396,0.0229302907052,338,-0.0319505797039,312.0,0,217,595,0.930163085461,594,-4.02306747437,162865
145.327,29293859,28335.0697021,,44600.38048243523,0.0211089040774,356,-0.0317559652322,332.0,1,594,595,0.8342512995,576,-3.55047941208,169402
145.488,29342565,26464.138326,,44640.23585963249,0.0242097220228,329,-0.0335201912773,375.0,0,211,596,0.8819924891,595,-4.02722549438,163194
144.711,29342701,27333.5418294,,44680.233912944794,0.0217685951308,339,-0.0329016512745,419.0,1,595,596,0.888883665204,246,-3.56104826927,169741
145.963,29391529,26059.0986328,,44720.34507918358,0.0241014418425,342,-0.0323208302289,378.0,0,260,597,0.839010104537,596,-4.03486680984,163536
144.092,29392142,22965.7235514,,44760.68111920357,0.0224331675951,343,-0.0322262173383,406.0,1,596,597,0.89343033731,503,-3.56207299232,170084
145.771,29440881,28128.2528687,,44800.74262881279,0.0246130280041,330,-0.0333010787144,367.0,0,101,598,0.937324769795,597,-4.0313873291,163866
144.51,29440535,23963.8670247,,44840.96485710144,0.0215070806056,349,-0.0322841532858,371.0,1,597,598,0.933355920017,502,-3.57763648033,170433
145.274,29490476,31103.4154053,,44881.006442308426,0.0226719108565,330,-0.0328894125414,302.0,0,556,599,0.793286308646,598,-4.02867507935,164196
146.86,29489933,25834.8963623,,44921.19518136978,0.0213401969522,325,-0.0321987881713,332.0,1,598,599,0.905783869326,449,-3.5899617672,170758
150.929,29539648,28152.8452148,,44962.31804537773,0.0235067192698,328,-0.0335268007281,268.0,0,57,600,0.900101162493,599,-4.02946710587,164524
150.162,29539518,28071.3666789,,45002.635971069336,0.0213139294647,334,-0.0320595898665,298.0,1,599,600,0.868840247393,442,-3.59362888336,171092
147.78,29588459,26983.2793376,,45042.66983437538,0.0233151837019,336,-0.0326335849046,210.0,0,596,601,0.876003928483,600,-4.03175258636,164860
145.055,29588607,22614.8772583,,45082.73736000061,0.0216033492858,346,-0.0315968800569,284.0,1,600,601,0.900157265365,312,-3.58740663528,171438
147.321,29637880,30150.5046794,,45122.97741699219,0.0238044406287,318,-0.0332448821039,277.0,0,343,602,0.832759007812,601,-4.04540634155,165178
146.82,29637325,22707.4878743,,45163.25450372696,0.0215984381114,338,-0.0319908175346,353.0,1,601,602,0.940221365541,249,-3.59210634232,171776
150.749,29686283,25760.390096,,45203.56657862663,0.0243445805196,316,-0.0329927412725,303.0,0,459,603,0.865107223392,602,-4.05334854126,165494
146.634,29686705,29751.5849406,,45243.62202548981,0.0217113559678,345,-0.0322260390482,340.0,1,602,603,0.835490971804,576,-3.59507608414,172121
146.695,29735460,31832.1009521,,45283.55386805534,0.0227488410116,342,-0.0320191402376,263.0,0,502,604,0.84888997674,603,-4.06451320648,165836
145.166,29736263,25580.5646159,,45323.76236104965,0.0220435909772,333,-0.0310390659433,238.0,1,603,604,0.870618611574,64,-3.60101342201,172454
146.907,29784982,26561.8786418,,45363.728434324265,0.0241531983096,334,-0.0324978850743,239.0,0,370,605,0.888560205698,604,-4.07221984863,166170
145.89,29784846,23382.1151733,,45404.064935684204,0.0215593720398,346,-0.0315469152314,355.0,1,604,605,0.917093582451,364,-3.60200357437,172800
148.005,29834225,25007.929952,,45444.179096221924,0.0240392971318,316,-0.0327864174275,357.0,0,432,606,0.913729585707,605,-4.08152770996,166486
147.9,29834296,29261.3653971,,45484.19917559624,0.0211889593241,333,-0.0322751434578,311.0,1,605,606,0.849532559514,454,-3.60572576523,173133
150.283,29883397,26130.1996053,,45524.16714835167,0.0222527280372,339,-0.0333852518185,256.0,0,402,607,0.839260205626,606,-4.09529209137,166825
145.235,29883027,27343.2791748,,45564.21011066437,0.0204841901238,342,-0.0306523841961,276.0,1,606,607,0.952522899956,77,-3.60985922813,173475
144.626,29932615,27247.3304647,,45604.411856889725,0.0233404587489,336,-0.0326484262284,303.0,0,392,608,0.898584596813,607,-4.09623908997,167161
145.025,29932580,28365.4108073,,45644.438383579254,0.0226597699026,340,-0.0284651426579,296.0,1,607,608,0.906433902681,463,-3.6202352047,173815
146.732,29981383,29501.4213867,,45684.8389775753,0.0236176307856,330,-0.0322972822566,268.0,0,584,609,0.876436680555,608,-4.09559583664,167491
145.398,29981028,24747.6182658,,45724.89170670509,0.0213472467149,339,-0.0312150632963,312.0,1,608,609,0.872601464391,54,-3.62652254105,174154
147.559,30030921,25359.9595337,,45765.34536457062,0.0242550139083,326,-0.032328876138,326.0,0,453,610,0.875556267798,609,-4.09965705872,167817
149.47,30030881,27091.3916016,,45805.76228547096,0.022219667056,326,-0.0303336902386,352.0,1,609,610,0.819841429591,607,-3.64459347725,174480
152.848,30079952,26964.146342,,45846.80926346779,0.0244216104426,316,-0.0326871481957,286.0,0,512,611,0.833431214094,610,-4.11500167847,168133
151.86,30080231,26226.0150553,,45887.462178230286,0.0217768418758,331,-0.0317505290829,285.0,1,610,611,0.909420281649,203,-3.65827989578,174811
151.329,30129476,29101.9445597,,45927.86962604523,0.0237871994032,329,-0.0315179546596,316.0,0,111,612,0.893070921302,611,-4.11511516571,168462
149.769,30128863,25863.7715251,,45968.115619421005,0.0208496712148,329,-0.0314642460726,332.0,1,611,612,0.907057277858,305,-3.67017006874,175140
149.735,30178214,29458.0881755,,46008.382823228836,0.0233827738557,322,-0.032368116236,319.0,0,397,613,0.883363924921,612,-4.11253404617,168784
148.504,30178296,28868.6290894,,46048.60444498062,0.0215470537854,341,-0.0315317557446,297.0,1,612,613,0.874997958541,103,-3.68293499947,175481
147.041,30227394,25915.7637126,,46088.83378958702,0.0222850838133,339,-0.0315337608239,252.0,0,219,614,0.880107484758,613,-4.11725378036,169123
144.968,30227530,25563.2909749,,46129.211292266846,0.0224920729718,346,-0.0311667717372,271.0,1,613,614,0.909801520407,160,-3.69830441475,175827
144.253,30276497,28980.7229411,,46169.83623099327,0.0235923236469,340,-0.0315948244728,242.0,0,500,615,0.764744102955,614,-4.12364244461,169463
141.066,30276549,26119.084554,,46210.01923108101,0.0207028356769,351,-0.0306333388241,349.0,1,614,615,0.880938693881,293,-3.70893573761,176178
143.748,30325846,27071.3953451,,46250.14359712601,0.0231932393508,336,-0.032071918482,360.0,0,32,616,0.916806906462,615,-4.13507556915,169799
142.351,30325861,29994.1237793,,46290.36844754219,0.0214167225252,351,-0.0304383434316,336.0,1,615,616,0.859439447522,5,-3.71275186539,176529
145.584,30375077,26488.3349202,,46330.78715515137,0.0230455594913,328,-0.0323090503031,307.0,0,415,617,0.849363580346,616,-4.1543636322,170127
146.256,30374780,26933.7875773,,46371.360731601715,0.0205886611948,329,-0.0317567720873,262.0,1,616,617,0.922569938004,244,-3.70384502411,176858
149.12,30424240,28932.4796956,,46411.661430835724,0.0224945759013,330,-0.0321624548524,240.0,0,373,618,0.854724541306,617,-4.15918254852,170457
149.129,30424315,26902.7777913,,46451.947132110596,0.0209741283907,332,-0.0331414322815,233.0,1,617,618,0.91078363359,330,-3.72027683258,177190
146.768,30473180,31068.1765544,,46492.3083524704,0.023149150773,340,-0.0311684525611,197.0,0,544,619,0.802951604128,618,-4.16546010971,170797
145.314,30473288,26425.7713216,,46533.155688524246,0.0224256639291,339,-0.0295204695334,269.0,1,618,619,0.800218999386,16,-3.71496486664,177529
143.827,30522059,31033.7108561,,46573.64482450485,0.0230610748598,343,-0.0309745424699,236.0,0,437,620,0.880356147885,619,-4.18573284149,171140
